,pairwise_pearson,predicted_score,sentence1,sentence2
303,0.7032151402189488,4.2579516768455505,A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.,A motorcycle is parked by a mural of a city in the evening.
304,0.7775804365264238,4.443400204181671,Two boys sit facing one another at a table and one points at the other.,Two people sit facing each other at a table as one points at the other.
305,0.5145737814896372,3.7868547439575195,Two white dogs are swimming in the water.,The birds are swimming in the water.
306,0.8554556915533841,4.638674259185791,Large white cruise ship floating on water.,Large cruise ship floating on the water.
307,0.9365015673919533,4.84116792678833,Two bald eagles perched on a branch.,Two eagles are perched on a branch.
308,-0.0047668621675787115,2.487680836347863,A backpack standing beside a train.,A social gathering of people in a restaurant.
309,0.7119890282526968,4.279993325471878,The bird is sitting on the branch.,A red and brown bird is perched on branches.
310,0.14218191088013793,2.8558028116822243,A group of peoples posing in fur hats.,A group of cyclists in green and white with spectators looking on.
311,0.7062076589639981,4.265300929546356,Black domestic cat lying on brown table.,A grey cat laying on a dining table.
312,0.43292472860575737,3.5825248062610626,Four children looking at barn animals.,Children looking a sheep.
313,0.46986782001223526,3.674824982881546,A black and white cat playing with a wool basket.,A black and white cat lying on a blanket.
314,0.3178668721625144,3.294631391763687,Two men on boat floating on the water.,A wooden yacht on the ocean.
315,0.04279993129667536,2.6069573871791363,A man doing a wheelie on a mountain bike.,A woman posing by a pillar with a U2 sign.
316,0.8058191730856885,4.514537751674652,A woman equestrian riding a horse.,The woman is riding on the brown horse.
317,0.6563366483685373,4.141000062227249,Train going down the tracks.,A black steam train traveling on the railroad tracks.
318,0.7616050746321055,4.404013603925705,A white plane on the runway.,A white Swiss airplane approaches the runway.
319,0.0844299313377911,2.711411379277706,The white ducks are standing on the ground.,A woman in a black hat is standing by the subway.
320,0.6320492265527311,4.080226868391037,A group of people eat at a table outside.,A group of people sitting at a restaurant table.
321,0.7140194895900505,4.285057038068771,Young baby girl sitting on table.,A woman with a smiling baby sitting on the table.
322,0.5486138642570224,3.871292322874069,Two cats are close together inside and black and white furry enclosure.,"Two baby kittens are sitting inside a cow-schemed, fur-covered dome."
323,0.298325270517114,3.2459110766649246,A group of people sitting on a small sofa next to a kitchen.,A group of people standing near a small child sitting on a horse.
324,0.8262094318028159,4.565528482198715,A man jumping his dirt bike.,A man on a bike jumping through the air.
325,0.5390453349352903,3.847399055957794,A black and white photo of a bottle sitting atop a rock carving in front of a line of bushes.,A bottle of water sitting on a stone with other stones and a wall in the background.
326,0.9302476173418264,4.825612455606461,A black and white cat is sitting on a brown chair looking up.,Black and white cat sitting on wood chair looking up.
327,0.885629708635871,4.7140683233737946,A black and white horned cow standing in a field.,A large black and white cow in a field.
328,0.6248315069556587,4.0619803965091705,"A long-haired man with a hat standing between two large, half-empty Coke bottles.",A man with a cap and jacket walking between two large bottles.
329,0.4753979451555081,3.6882099509239197,An AeroMexico jet taxing along a runway.,A silver AreoMexico Jet Liner sitting on the tarmac.
330,0.6601829289271715,4.150601625442505,A red bird and four other birds sitting in the snow.,Five birds stand on the snow.
331,0.5021792703671492,3.7555956840515137,An older Asian couple poses with a newborn baby at the dinner table.,A group of elderly people pose around a dining table.
332,0.8243548470513495,4.5608654618263245,Domestic cat looking out window.,A white cat looking out of a window.
333,0.14525883639938783,2.8631559014320374,Two cows graze in a field.,A brown horse in a green field.
334,0.13805050082547093,2.8447850048542023,A person is standing underneath an overpass near a highway.,A person walks a dog along the water's edge.
335,0.7164364640471621,4.291450679302216,A woman and child push strollers down the sidewalk.,A women and a young girl walking pushchairs along the sidewalk.
336,0.22801843455635695,3.0701296031475067,A white bird flying up onto a tree.,A white cat laying on a sheet.
337,0.3360132050264,3.3398443460464478,"A woman at the dining table with wine, beer, and lemons.",Four women and two men sit at a long table in a restaurant.
338,0.7741881546479299,4.435461610555649,A laptop computer and a computer monitor.,A laptop and a PC at a workstation.
339,0.6905952925789245,4.226393103599548,A white cat laying on an office chair.,A white cat laying on a sheet.
340,0.09069563397082343,2.7264138497412205,A small yellow boat sitting on a tropical beach.,A small girl sits on a stone ledge near a white flowering plant.
341,0.7947028233775548,4.486822485923767,Two women are sheering a white sheep inside of a wooden building.,Two women shearing a white sheep in a wooden stall.
342,0.6669860837329015,4.167466163635254,A man with glasses and two plastic bottles in the foreground.,A man talking with two water bottles sitting in front of him.
343,0.8282873720003099,4.5706915855407715,A close-up of a brown horse.,A close-up of a horse.
344,0.8071965085126668,4.51807826757431,An office with multiple desks and green walls.,Small office space with bright green walls.
345,0.49095415223621963,3.7276192009449005,A woman leading a white horse.,A man in a tux on a white horse.
346,0.6770683659220176,4.192554801702499,A man on a motorcycle performing a wheelie.,Motorcyclist performing a wheelie next to a car.
347,0.6214115929342772,4.05349388718605,Left side of a silver train engine.,A close-up of a black train engine.
348,0.5074334374113156,3.768770694732666,Blue couch and twin bed in a living room.,A leather couch and wooden table in a living room.
349,0.6331992898433795,4.082420766353607,A white bicycle stands on a floor.,Old style bicycle parked on floor.
350,0.713811260714066,4.284591972827911,A bird eating from a bird feeder.,A yellow bird eating fruit on a bird feeder.
351,0.8409773311787387,4.602337181568146,Black bird sitting on a concrete slab.,Black bird standing on concrete.
352,0.8169952178011188,4.542496353387833,Dark colored dog standing in grassy field.,A grey dog standing in a grassy field.
353,0.7624007428462719,4.405931085348129,A young blonde girl wearing a smile and a bicycle helmet.,A young girl wearing a bike helmet with a bicycle in the background.
354,0.8287027160788246,4.571824669837952,Two brown horses standing in grassy field.,Brown horse standing in middle of grassy field.
355,0.885363031892433,4.713357388973236,Boy lying on couch with small white dog.,A small boy laying on a sofa with a dog.
356,0.7770513625597921,4.442499876022339,A woman is laying down on the floor and holding a baby up above her.,A man is laying on the floor holding a baby up above him.
357,0.8066879179939228,4.516711533069611,A grey house with a red door.,House with a red door.
358,0.897684337908343,4.7441366314888,A woman with a white horse.,A woman leading a white horse.
359,0.20343746833673532,3.008609600365162,Depressed woman sitting on couch.,Older woman holding newborn baby.
360,0.17752823054839428,2.9435895383358,An elderly woman catches a ride on the back of the bicycle.,The boats are on the water located in front of the mountain.
361,0.9817478328678451,4.954371303319931,The brown and white cows are eating in the trough.,Brown and white cows are eating from a trough.
362,0.6662526497025303,4.165433645248413,"A young woman with outstretched arms stands in front of a ""Going Places"" bus.",TThe girl is standing in front of the open door of the bus.
363,0.015662813095043724,2.5392747949808836,Black and white cow standing in grassy field.,A black and white photo of a man standing next to a bus.
364,0.8048696327849583,4.512216299772263,A group of people having a meal outside.,A group of people eat at a table outside.
365,0.9082948777063953,4.770715236663818,Two cats sitting together on the sofa looking out the window.,Two cats sit on the back of a couch looking out the window.
366,0.016841565074627668,2.5412824656814337,A man sitting on a bench looking at a dog on a leash sitting on sidewalk.,A women holds a small baby while sitting on a sofa.
367,0.7878128859185956,4.469479620456696,A blue scooter parked on a sidewalk.,A blue moped parked on the sidewalk.
368,0.9272134480719834,4.818039536476135,Two gray dogs run together over the green grass.,Two grey dogs running in green grass.
369,0.9737258621211917,4.934266209602356,Two dogs are running in a grassy field,Two dogs running through a grassy field.
370,0.10716410878372473,2.7678803354501724,The couple is sitting near the water in lawn chairs.,The boy hops from one picnic table to the other in the park.
371,0.39715195473650433,3.4926290065050125,German Shephard jumping through black hoop while people watch,A dog jumps through a hoop.
372,0.5984301365780227,3.9958398044109344,A group of people standing in the street,A woman addressing a diverse group of people standing in the street.
373,0.465656172809759,3.663588911294937,A dog runs on brown grass.,A wet dog runs through the yellow grass holding a tennis ball.
374,0.983141644667731,4.957850277423859,The man and two young boys jump on a trampoline.,A man and two boys jump on a trampoline.
375,0.972628179877504,4.931590408086777,"A man eating an apple, sitting in public.",A man sits in a public place eating an apple.
376,0.7005835089000191,4.25119012594223,two young girls hug each other in the grass.,two young girls holding each other on the grassy ground
377,0.9033440822399834,4.758377522230148,Two white dogs are walking through deep white snow.,Two white dogs walk through a huge bank of mountain snow.
378,0.8626901094250571,4.656715989112854,Four girls in swimsuits are playing volleyball at the beach.,Four women in bikinis are playing volleyball on the beach.
379,0.011154992013674994,2.5276034511625767,Kids playing ball in the park.,Two dogs playing by the shore.
380,0.06306110905290521,2.6576521433889866,A man in a dress suit is riding a bike down the paved road.,A man is using a large pole to remove letters from a sign.
381,0.40873682510219045,3.5218511521816254,A black and white dog is running in a grassy garden surrounded by a white fence.,A black and white dog is jumping over a hurdle.
382,0.8627153093287279,4.656649529933929,The group of hikers is resting in front of a mountain.,Several hikers rest with their gear in front of a mountain.
383,0.1546241406778091,2.886304557323456,Two girls in blue and teal dresses and large hats are standing next to a large tree trunk.,"A woman, a little boy, and a tiny baby are standing in front of a cow statue."
384,0.5651520142238656,3.9129792153835297,A woman is sitting up asleep with her head resting on her hand.,A man who is resting his head on his hand.
